feature,opinion,count,importance
house,lead,2,1.744
house,final,2,-1.341
house,killed,8,3.7434
house,working,2,-0.8038
house,suppose,2,0.0
house,eliminated,2,1.8574
house,3rd,2,1.8574
house,potential,2,1.8574
house,heavily,2,1.8574
house,flooded,2,1.8574
house,gained,2,1.8574
house,intimate,2,1.8574
house,encouraged,2,1.8574
house,styled,2,1.8574
house,drastically,2,1.8574
house,manner,2,1.8574
house,previous,2,1.8574
house,spiraled,4,1.36
house,plummeted,4,1.36
house,connected,4,1.4526000000000001
house,visit,2,-0.3734
house,main,2,0.7224
house,appears,2,0.7224
house,unique,4,1.4448
house,offer,4,0.31779999999999997
house,results,2,0.7224
house,plenty,2,1.826
house,short,2,1.826
house,fun,2,1.826
house,easy,2,1.826
house,intuitive,2,1.826
house,good,20,11.5646
house,acting,2,1.826
house,pretty,2,1.826
house,shallow,2,1.826
house,terrible,4,3.652
house,awful,2,1.826
house,atrocious,2,1.826
house,offline,6,1.464
house,impossible,6,1.0794
house,casual,2,1.826
house,frustrating,2,1.826
house,special,4,2.8609999999999998
house,involved,2,1.826
house,grinding,4,0.21140000000000003
house,sets,2,1.826
house,extremely,2,1.826
house,narrow,2,1.826
house,buying,4,0.592
house,selling,4,1.1718
house,basically,4,2.0148
house,easily,2,1.1718
house,recent,6,5.0844000000000005
house,closed,6,5.0844000000000005
house,indefinitely,6,5.0844000000000005
house,miss,6,5.0844000000000005
house,missed,6,5.0844000000000005
house,worthy,6,5.0844000000000005
house,countless,6,5.0844000000000005
house,headstart,6,5.0844000000000005
house,tightly,2,0.843
house,controlled,2,0.843
house,meted,2,0.843
house,forcing,2,0.843
house,includes,8,0.0
house,glad,2,0.9176
house,hear,2,0.9176
house,detrimental,2,0.9176
house,capitalize,2,-1.0846
house,fail,2,-1.0846
house,ofcourse,4,-0.362
house,require,4,-0.362
house,forced,6,-0.9947999999999999
house,cheaper,2,-0.1288
house,priced,6,3.0216
house,lose,4,-2.8384
house,eventually,4,-1.0634000000000001
house,sell,8,0.3891999999999998
house,stolen,2,-1.4192
house,buy,24,6.510599999999999
house,live,2,-1.4192
house,ramps,2,-1.1258
house,nicer,2,-1.1258
house,feels,2,-1.1258
house,hit,2,-1.1258
house,checked,2,-0.8268
house,flipping,2,0.0
house,shiny,2,0.0
house,actual,2,0.0
house,continue,2,1.2938
house,chance,2,1.2938
house,accessed,2,0.0
house,pressing,2,0.0
house,hurting,2,-0.9152
house,equip,2,-0.9152
house,instant,2,-0.9152
house,total,2,0.3558
house,hope,2,0.3558
house,possibly,2,0.3558
house,upgarde,2,0.3558
house,install,2,1.035
house,new,2,1.035
house,ready,2,1.035
house,rmah,2,-0.7224
house,sore,2,-0.7224
house,included,2,-0.7224
house,ah,2,1.262
house,inferno,2,-0.342
house,need,2,-0.342
house,spend,4,-1.9566000000000001
house,win,2,-0.342
house,suggest,2,1.748
house,quicker,2,1.748
house,happy,2,1.748
house,gauged,2,0.5
house,apparently,2,0.5
house,lucky,2,0.5
house,accumulate,2,0.5
house,bid,4,-0.8092
house,hot,2,-0.4046
house,fast,2,-0.4046
house,absolutely,2,-0.4046
house,compete,6,2.7457999999999996
house,banging,2,-0.4046
house,bottom,2,1.4526
house,great,2,1.4526
house,bother,2,1.4526
house,posting,2,1.4526
house,wasting,2,1.4526
house,sit,4,3.1504
house,lurking,4,3.1504
house,listed,4,3.1504
house,instantly,4,3.1504
house,relist,4,3.1504
house,100x,4,3.1504
house,markup,4,3.1504
house,drudging,4,3.1504
house,seeking,4,3.1504
house,resell,4,3.1504
house,d3,4,1.3144
house,run,2,0.592
house,bunch,2,0.592
house,spirited,2,0.592
house,preventing,2,0.592
house,affording,2,0.592
house,single,2,0.592
house,heard,4,0.0
house,call,4,0.0
house,giant,4,0.0
house,loot,2,0.0516
house,common,2,0.0516
house,hundred,2,0.0516
house,laying,2,0.0516
house,focused,4,3.7688
house,nerfing,4,3.7688
house,friendly,4,3.7688
house,struggling,4,3.7688
house,geared,4,3.7688
house,million,4,3.7688
house,multiple,4,3.7688
house,grand,4,3.7688
house,20,4,3.7688
house,gold,4,3.7688
house,anymore,4,3.7688
house,initially,2,0.8808
house,held,2,0.8808
house,dreams,2,0.8038
house,completely,2,-1.0512
house,garbage,2,-1.6146
house,retarded,2,-1.6146
house,bought,4,-1.184
house,debated,4,-1.184
house,imagine,2,-0.3062
house,wait,2,1.486
house,upgrade,2,0.7224
house,current,2,0.7224
house,beefier,2,0.7224
house,plan,2,0.8038
items,better,22,16.247
items,sell,10,4.745
items,buy,28,7.821200000000001
items,crafting,4,0.21399999999999997
items,nice,4,3.0764
items,good,12,3.995799999999999
items,yellow,16,10.459
items,leveling,2,1.3816
items,buying,2,1.3816
items,constant,2,1.772
items,changing,2,1.772
items,awesome,4,3.5036
items,features,2,1.772
items,unique,6,1.4162
items,list,2,1.772
items,funnest,2,1.772
items,literally,4,1.4162
items,finding,4,0.053400000000000114
items,rare,16,3.6372000000000004
items,sold,2,1.7316
items,huge,2,1.7316
items,drm,2,-1.1676
items,laggy,2,-1.1676
items,unreliable,2,-1.1676
items,hardcore,2,-1.1676
items,resolved,2,-1.1676
items,ah,10,-2.8446000000000002
items,implemented,2,-1.1676
items,worthless,4,-2.5682
items,limited,4,-2.3352
items,inferno,4,-1.5096
items,reduced,2,-1.1676
items,build,2,-1.1676
items,minor,2,-1.1676
items,entire,2,-1.1676
items,pretty,6,2.4867999999999997
items,ranged,2,-1.1676
items,set,6,1.7776
items,normal,14,7.2314
items,terrible,2,1.8084
items,legendary,16,2.8594
items,random,6,-1.6848
items,stats,2,-1.8392
items,wear,2,-1.8392
items,depending,2,-1.8392
items,holding,2,-1.8392
items,lame,2,-1.8392
items,worse,4,-2.195
items,understand,4,1.6116
items,prevents,2,1.6116
items,hacking,2,1.6116
items,cheating,2,1.6116
items,selling,8,1.83
items,should,2,1.6116
items,nt,4,1.6116
items,forced,6,-0.3762
items,online,4,2.5292
items,needs,2,0.9176
items,sells,2,0.9176
items,ebay,2,0.9176
items,ultima,2,0.9176
items,monthly,4,0.3256
items,virtual,4,0.9176
items,real,14,-2.663
items,playable,2,0.0
items,progress,4,0.6374000000000001
items,dropped,4,-0.054199999999999915
items,worth,2,0.5822
items,forget,2,-0.9534
items,mediocre,2,-0.9534
items,abundant,2,-0.9534
items,lost,2,-0.9176
items,bunch,2,-0.9176
items,flawed,2,-0.9176
items,basically,2,1.1718
items,easily,2,1.1718
items,yeah,2,1.5812
items,addictive,4,2.9938000000000002
items,improve,2,1.5812
items,discovered,2,-0.3558
items,necessary,2,-0.3558
items,past,2,-0.3558
items,realized,2,-0.3558
items,repetitiveness,2,-0.3558
items,bought,2,-1.6782
items,frustrated,2,-1.6782
items,decent,2,-1.6782
items,takes,2,0.0
items,spent,2,0.0
items,realize,2,0.0
items,exist,2,0.0
items,killed,2,1.6948
items,recent,2,1.6948
items,closed,2,1.6948
items,indefinitely,2,1.6948
items,miss,2,1.6948
items,missed,2,1.6948
items,worthy,2,1.6948
items,countless,2,1.6948
items,headstart,2,1.6948
items,darker,2,1.4126
items,complex,2,1.4126
items,entertaining,2,1.1126
items,provide,2,1.1126
items,mindless,6,-2.1038
items,orange,2,1.1126
items,green,16,10.190000000000001
items,farther,2,-0.6364
items,worst,2,-0.6364
items,loot,2,0.9384
items,found,2,0.9384
items,fine,2,0.9384
items,top,2,-0.592
items,existing,2,-0.592
items,reduce,2,0.0
items,illegitimate,2,0.0
items,grab,2,0.0
items,easier,2,0.843
items,transfer,2,0.843
items,main,2,0.843
items,dependant,2,0.0
items,drop,2,-0.3558
items,blue,16,8.7216
items,do,2,0.0
items,pvp,2,0.0
items,breaking,2,0.0
items,exists,2,0.0
items,total,2,0.3558
items,hope,2,0.3558
items,possibly,2,0.3558
items,eventually,2,0.3558
items,upgarde,2,0.3558
items,happen,2,0.3062
items,finite,2,0.3062
items,item,2,0.3062
items,large,2,0.3062
items,practical,2,0.3062
items,identical,2,0.3062
items,juicy,2,0.0
items,replay,2,0.1544
items,decided,2,-0.342
items,impossible,6,-1.1512
items,need,2,-0.342
items,spend,6,-2.6790000000000003
items,win,2,-0.342
items,doubt,2,-0.7224
items,higher,4,-3.2164
items,fun,8,-5.0548
items,hacked,4,-3.2164
items,starts,8,0.4379999999999997
items,clicking,4,-3.2164
items,killing,4,-3.2164
items,picking,6,-2.1016000000000004
items,kill,2,-1.5566
items,hidden,2,0.0
items,superior,10,5.423
items,white,14,9.0774
items,lettered,44,25.34640000000002
items,magic,12,7.0412
items,brown,14,9.0774
items,best,4,3.6544
items,result,2,0.2812
items,totally,2,0.2812
items,sharable,2,0.2812
items,including,2,0.2812
items,wasted,2,-1.4006
items,gold,6,-0.09199999999999992
items,special,2,-1.4006
items,finally,2,-1.4006
items,figure,2,-1.4006
items,concentrates,2,1.6182
items,myriad,2,1.6182
items,bestowed,2,1.6182
items,bid,8,-1.6183999999999998
items,hot,4,-0.8092
items,fast,4,-0.8092
items,absolutely,4,-0.8092
items,compete,8,2.3411999999999993
items,offer,4,-0.8092
items,banging,4,-0.8092
items,priced,4,3.1504
items,sit,4,3.1504
items,lurking,4,3.1504
items,listed,4,3.1504
items,instantly,4,3.1504
items,relist,4,3.1504
items,100x,4,3.1504
items,markup,4,3.1504
items,drudging,4,3.1504
items,seeking,4,3.1504
items,resell,4,3.1504
items,sets,2,0.4046
items,feel,4,0.8052
items,check,2,-0.3096
items,challenging,2,-0.3096
items,positive,2,1.1148
items,new,2,1.1148
items,scrutinizing,2,1.1148
items,greater,2,1.1148
items,frequency,2,1.1148
items,increased,2,1.1148
items,noticeably,2,1.1148
items,garbage,2,-1.6146
items,retarded,2,-1.6146
items,grinding,2,-1.6146
items,pathetic,2,-0.6364
items,boring,2,-1.3194
items,add,2,-1.3194
items,spamming,2,-1.3194
items,actual,2,0.0
gear,better,14,9.657999999999998
gear,sell,2,1.7182
gear,buy,8,5.396
gear,slightest,2,-0.3754
gear,forward,2,0.0
gear,rolled,2,-1.0998
gear,build,2,-1.0998
gear,ah,4,-2.1996
gear,upgrade,2,-1.0998
gear,insane,4,0.5149999999999999
gear,impossible,2,-1.0998
gear,new,2,-1.0998
gear,gear,2,-1.0998
gear,grind,4,1.3932
gear,complete,2,0.5
gear,need,4,2.2032
gear,beat,2,1.7146
gear,endless,4,3.2084
gear,improving,2,1.7146
gear,higher,2,1.7146
gear,ranks,2,1.7146
gear,change,2,1.551
gear,profoundly,2,1.551
gear,disappoint,2,1.551
gear,enjoy,2,1.551
gear,ii,2,1.551
gear,mad,2,1.551
gear,slaughtering,2,1.551
gear,chasing,2,1.551
gear,died,2,1.551
gear,ago,2,1.551
gear,built,2,0.843
gear,killed,2,1.6948
gear,recent,2,1.6948
gear,closed,2,1.6948
gear,indefinitely,2,1.6948
gear,good,6,5.0128
gear,miss,2,1.6948
gear,missed,2,1.6948
gear,worthy,2,1.6948
gear,countless,2,1.6948
gear,nice,2,1.6948
gear,headstart,2,1.6948
gear,basically,2,1.7032
gear,addicting,2,0.0
gear,handled,4,0.0
gear,d2,6,1.4938
gear,hyped,2,1.4938
gear,live,2,1.4938
gear,lacked,2,1.4938
gear,past,2,1.4938
gear,grinding,2,1.4938
gear,makes,2,1.4938
gear,enjoyable,2,1.4938
gear,knowing,2,1.4938
gear,horribly,2,-1.0534
gear,inflated,2,-1.0534
gear,high,2,-1.0534
gear,customized,2,0.0
gear,max,2,1.1718
gear,obtain,2,1.1718
gear,best,4,2.3966000000000003
gear,low,4,2.3436
gear,massively,2,1.1718
gear,powerful,2,1.1718
gear,kid,2,1.341
gear,means,2,1.2498
gear,awesome,4,2.7866
gear,earn,2,1.2498
gear,flip,2,1.5368
gear,happen,2,1.5368
gear,barely,2,0.5464
gear,moved,2,0.5464
gear,equipping,2,0.5464
gear,ish,2,0.5464
gear,amazing,2,1.6148
gear,eat,2,1.6148
gear,free,2,1.6148
gear,possibly,2,1.6148
gear,drive,2,1.6148
gear,leave,2,1.2248
gear,rare,2,1.2248
gear,meaning,2,-0.1032
gear,killing,2,-0.1032
gear,increase,2,-0.1032
gear,selling,2,-0.9878
gear,unwanted,2,-0.9878
gear,listening,2,-0.9878
gear,boring,2,-0.9878
gear,wow,2,0.8932
gear,participate,2,0.8932
gear,accomplishes,2,0.4046
gear,ruining,2,0.4046
gear,useless,2,0.4046
gear,randomized,2,0.4046
gear,adds,2,0.0
cost,gear,2,1.1148
cost,incredibly,2,1.1148
cost,expensive,2,1.1148
cost,real,2,1.1148
cost,competitive,2,1.1148
cost,starting,4,0.5624
cost,caught,4,0.5624
cost,gauged,2,0.5
cost,apparently,2,0.5
cost,buy,2,0.5
cost,lucky,2,0.5
cost,accumulate,2,0.5
cost,small,2,0.0
cost,high,2,0.0
cost,replenish,2,0.0
chunk,gear,2,1.1148
chunk,incredibly,2,1.1148
chunk,expensive,2,1.1148
chunk,real,2,1.1148
chunk,competitive,2,1.1148
aspect,wait,2,-0.2652
aspect,competitive,2,-0.2652
aspect,hardcore,2,1.1718
aspect,roleplaying,2,1.1718
aspect,total,2,1.1718
aspect,received,2,-1.1736
aspect,healthy,2,-1.1736
aspect,feel,2,-1.1736
aspect,important,2,-1.1736
aspect,rpg,2,-1.1736
aspect,centered,2,-1.1736
aspect,killing,2,-1.1736
aspect,lots,2,-1.1736
aspect,picking,2,-1.1736
aspect,loot,2,-1.1736
features,released,2,0.0
features,initial,2,0.0
features,lacking,2,0.0
features,basic,2,0.0
features,perfect,2,0.8994
features,glad,2,0.8994
features,bought,2,0.8994
features,forward,2,0.8994
features,pvp,2,0.8994
features,real,4,0.7183999999999999
features,ah,2,0.8994
features,coming,2,0.8994
features,ofcourse,2,-0.181
features,require,2,-0.181
features,online,2,-0.181
features,offline,2,-0.181
features,killing,2,-1.0534
features,single,2,-1.0534
features,shortcut,2,1.0282
features,neat,2,1.0282
pc,worst,2,-1.2738
pc,saved,2,-1.0046
pc,ruined,2,-1.0046
pc,start,2,1.8764
pc,loved,4,3.5305999999999997
pc,nonstop,2,1.8764
pc,amazing,2,1.8764
pc,good,2,1.8764
pc,preferred,2,1.8764
pc,better,6,4.1086
pc,prefer,2,1.8764
pc,close,2,1.8764
pc,original,2,1.8764
pc,hyped,2,0.0
pc,financial,2,-0.9878
pc,destroyed,2,-0.9878
pc,deserves,2,0.0
pc,star,2,0.0
pc,polished,2,0.0
pc,functional,2,0.0
pc,triple,4,1.2948
pc,biggest,2,0.0
pc,best,4,2.4932
pc,pre,2,0.68
pc,ordered,2,0.68
pc,arrived,2,0.68
pc,absolutely,2,0.0
pc,releasing,2,0.0
pc,bought,2,1.6542
pc,released,2,-1.1438
pc,hate,2,-1.1438
pc,sell,2,-1.1438
pc,enjoyable,2,1.2948
pc,exclusively,2,-0.4046
pc,makes,2,-0.4046
pc,picking,2,-0.4046
pc,miniscule,2,-0.4046
pc,petty,2,-0.4046
pc,online,2,0.9498
pc,required,2,0.9498
pc,upgrade,2,0.7224
pc,current,2,0.7224
pc,beefier,2,0.7224
pc,d3,4,1.0782
pc,enjoyed,2,1.0212
pc,ros,2,0.3558
failures,worst,2,-1.2738
time,worst,2,-1.2738
time,super,4,3.1316
time,avid,2,1.416
time,pretty,10,4.3388
time,addicted,2,1.416
time,good,16,11.562999999999999
time,spend,6,1.4448
time,buying,6,-0.6911999999999999
time,selling,4,1.6116
time,starting,2,0.2812
time,caught,2,0.2812
time,read,4,3.0176
time,feel,2,1.5808
time,dumbed,4,0.9054000000000001
time,cooldown,2,1.8864
time,barbarian,2,1.8864
time,leaping,2,1.8864
time,picking,2,1.8864
time,isp,2,1.5566
time,unreliable,2,1.5566
time,travelling,2,1.5566
time,offline,2,1.5566
time,care,2,1.5566
time,started,2,-0.1288
time,busy,2,-0.1288
time,hacked,2,-0.1288
time,participate,4,0.29880000000000007
time,need,8,1.1354000000000002
time,mindless,2,1.3554
time,wow,4,2.5272
time,fun,2,1.5364
time,engaging,2,1.5364
time,randomly,2,1.5364
time,generated,2,1.5364
time,limited,2,0.2054
time,spells,2,0.0
time,real,6,1.2264
time,quick,2,0.0
time,sit,6,1.0424000000000002
time,write,2,-0.6754
time,waiting,6,-0.6754
time,mmo,2,-0.6754
time,waited,6,-1.0701999999999998
time,negative,2,-1.1438
time,purchased,2,-1.1438
time,offered,2,-1.1438
time,drop,2,-1.908
time,kill,4,-3.7866
time,shotted,4,-3.816
time,challenging,4,-2.513
time,stupid,2,-1.908
time,hit,2,-1.908
time,inferno,2,-1.908
time,prepared,2,-1.908
time,scaling,2,-1.908
time,insane,4,-0.2932
time,makes,2,-1.908
time,linear,4,-1.908
time,entire,4,-1.908
time,overjoyed,2,0.918
time,simplified,2,0.918
time,new,14,0.5950000000000001
time,favorite,6,4.2668
time,saved,2,0.843
time,install,2,0.843
time,popped,2,0.843
time,bother,6,2.9035999999999995
time,start,6,1.9513999999999998
time,loved,4,1.283
time,nonstop,2,1.8764
time,amazing,6,4.663
time,preferred,2,1.8764
time,better,8,5.907400000000001
time,prefer,4,1.8764
time,close,2,1.8764
time,original,4,1.8764
time,understand,2,1.6116
time,prevents,2,1.6116
time,hacking,2,1.6116
time,cheating,2,1.6116
time,ah,2,1.6116
time,should,2,1.6116
time,nt,2,1.6116
time,forced,4,2.5292
time,online,8,4.849399999999999
time,boring,4,-1.087
time,fast,2,-1.587
time,finished,2,-1.587
time,normal,2,-1.587
time,harder,4,-0.9069999999999999
time,repeat,2,-1.587
time,fire,2,-0.5464
time,heaven,2,-0.5464
time,gorgeous,2,-0.5464
time,epic,2,-0.5464
time,wonderful,6,3.06
time,enjoyable,4,3.06
time,finishing,6,3.9408000000000003
time,denied,2,-1.486
time,happened,2,-1.486
time,immediately,2,0.0
time,gate,2,0.0
time,gold,2,0.0
time,prepare,2,0.0
time,flooded,2,0.0
time,great,10,6.979000000000001
time,rpg,4,1.2498
time,defintiely,2,1.3616
time,requiring,2,1.3616
time,knowing,2,1.3616
time,awesome,2,1.3616
time,ii,2,1.3194
time,occassionally,2,1.3194
time,uninspired,2,1.3194
time,appears,2,-1.2418
time,spawn,2,-1.2418
time,acts,2,-1.2418
time,dying,4,0.0
time,active,4,3.4364
time,intend,2,1.0046
time,naturally,2,1.0046
time,recommend,2,1.0046
time,purchasing,2,1.0046
time,academic,2,1.0046
time,recreational,2,-0.7224
time,added,2,-0.7224
time,meet,2,-0.7224
time,require,2,-0.7224
time,afford,2,-0.7224
time,televised,2,-0.7224
time,unavailable,2,-0.7224
time,past,2,-0.7224
time,set,4,0.5514
time,hate,2,-0.7224
time,fancy,2,-0.7224
time,found,6,-2.1664
time,wasted,6,-3.6795999999999998
time,hated,2,-1.53
time,perfect,2,1.2228
time,wrong,4,2.4416
time,blame,2,1.638
time,free,4,3.2527999999999997
time,feeling,2,1.6486
time,older,2,1.6486
time,married,2,1.6486
time,comparing,2,1.2188
time,directly,2,1.2188
time,seriously,2,-1.603
time,spent,2,-1.603
time,badly,2,-1.603
time,best,4,2.5476
time,permanent,2,1.2738
time,faced,2,1.2738
time,exorbitant,2,0.7224
time,deliver,2,0.7224
time,stellar,2,1.2738
time,extra,4,1.8202000000000003
time,constantly,2,0.68
time,changing,2,0.68
time,adding,2,0.68
time,beat,10,2.7199999999999998
time,shown,2,0.9176
time,legal,2,0.9176
time,pull,2,0.9176
time,paid,2,0.9176
time,takes,4,2.3544
time,half,2,0.68
time,bunch,2,-0.5934
time,selfish,2,-0.5934
time,taking,4,-0.5934
time,crappy,2,-0.5934
time,explore,2,-0.5934
time,release,2,0.4526
time,worth,6,1.1974
time,enjoyed,2,1.3816
time,remember,2,0.608
time,previous,4,0.608
time,ago,2,0.608
time,testing,2,0.608
time,actual,2,1.4368
time,honest,2,1.4368
time,understands,2,1.4368
time,running,4,-0.1883999999999999
time,extensively,2,1.4368
time,leveling,2,1.4368
time,max,2,1.4368
time,wipe,2,1.4368
time,writing,2,0.0
time,invested,4,0.0
time,plenty,6,0.0
time,tend,2,0.0
time,occasional,2,0.0
time,thrown,2,0.0
time,sucked,2,-0.6364
time,cool,2,-0.6364
time,acquire,2,-0.6364
time,increased,2,-0.6364
time,sadly,2,-0.843
time,amount,2,-0.843
time,invited,6,2.04
time,exact,6,2.04
time,fourth,6,2.04
time,lose,8,-5.2776
time,redeem,4,-2.6388
time,earned,4,-2.6388
time,switch,2,0.0
time,square,2,0.0
time,rectangular,2,0.0
time,circular,2,0.0
time,moves,2,0.0
time,enter,2,0.0
time,assume,2,0.0
time,update,2,0.0
time,spilled,2,0.0
time,released,2,0.0
time,disconnected,2,-0.68
time,disrupted,2,0.592
time,multiple,2,0.592
time,literally,2,0.592
time,drag,2,0.592
time,equipped,2,0.68
time,unlocked,2,0.68
time,depending,2,0.0
time,work,2,0.68
time,solo,2,0.68
time,unfolds,2,0.0
time,poorly,2,0.0
time,crafted,2,0.0
time,changed,4,0.0516
time,conform,2,0.0
time,bought,2,0.0
time,total,6,-1.4536
time,copy,2,0.68
time,choose,2,0.68
time,enhance,2,0.68
time,eat,2,1.6148
time,possibly,2,1.6148
time,drive,2,1.6148
time,leave,2,1.2248
time,waypoints,2,0.4046
time,nice,4,1.5194
time,cut,2,0.4046
time,reach,2,0.4046
time,suggest,2,1.748
time,quicker,2,1.748
time,happy,4,3.4636
time,buy,2,1.748
time,stopped,2,-1.1926
time,beginning,4,-1.7976
time,frustrating,2,-1.1926
time,excited,2,1.645
time,rearranging,4,1.4448
time,spending,2,1.0534
time,spare,2,1.0534
time,enjoying,2,1.0534
time,fill,2,0.0
time,carrying,2,0.0
time,forcing,2,0.0
time,specialist,2,-1.5052
time,updated,4,0.0
time,generous,2,1.0212
time,single,4,-0.17759999999999998
time,bottom,2,1.4526
time,posting,2,1.4526
time,sell,2,1.4526
time,wasting,2,1.4526
time,safely,2,1.7038
time,iii,2,1.7038
time,gon,4,-2.1496
time,na,4,-2.1496
time,waste,4,-2.1496
time,frustrated,4,-2.1496
time,held,2,0.0516
time,separate,2,0.0516
time,allotted,2,0.0516
time,prevent,2,0.0516
time,quickly,2,0.0516
time,final,2,-1.6252
time,stacking,2,-1.6252
time,deep,2,-1.6252
time,fighting,4,0.11319999999999997
time,expecting,2,0.0
time,click,2,1.7156
time,clicky,2,1.7156
time,fought,2,-0.605
time,difficult,4,-1.21
time,popping,2,-0.605
time,screwed,2,-1.1988
time,allowing,2,-1.1988
time,4,2,-1.1988
time,eastern,2,-1.1988
time,clogged,2,-1.1988
time,lagged,2,-1.1988
time,unplayable,2,-1.1988
time,stated,2,0.6504
time,reading,2,0.6504
time,ganking,2,-1.1506
time,giant,2,-1.1506
time,tiresome,2,0.0
time,5th,2,0.0
time,lost,2,0.256
time,run,4,-2.601
